Id,Label,Type
16000.0,16000.0,Customer
15769.0,15769.0,Customer
14646.0,14646.0,Customer
17306.0,17306.0,Customer
16684.0,16684.0,Customer
12931.0,12931.0,Customer
14607.0,14607.0,Customer
16333.0,16333.0,Customer
13694.0,13694.0,Customer
17450.0,17450.0,Customer
14365.0,14365.0,Customer
17596.0,17596.0,Customer
17428.0,17428.0,Customer
16401.0,16401.0,Customer
14482.0,14482.0,Customer
15482.0,15482.0,Customer
15125.0,15125.0,Customer
15311.0,15311.0,Customer
12415.0,12415.0,Customer
13340.0,13340.0,Customer
16029.0,16029.0,Customer
17888.0,17888.0,Customer
14156.0,14156.0,Customer
15032.0,15032.0,Customer
17677.0,17677.0,Customer
17511.0,17511.0,Customer
13098.0,13098.0,Customer
12451.0,12451.0,Customer
14298.0,14298.0,Customer
16210.0,16210.0,Customer
13881.0,13881.0,Customer
14045.0,14045.0,Customer
14548.0,14548.0,Customer
12753.0,12753.0,Customer
15061.0,15061.0,Customer
16260.0,16260.0,Customer
16656.0,16656.0,Customer
16701.0,16701.0,Customer
15251.0,15251.0,Customer
17459.0,17459.0,Customer
12348.0,12348.0,Customer
12744.0,12744.0,Customer
15306.0,15306.0,Customer
15505.0,15505.0,Customer
16389.0,16389.0,Customer
16395.0,16395.0,Customer
12763.0,12763.0,Customer
17980.0,17980.0,Customer
15502.0,15502.0,Customer
15939.0,15939.0,Customer
14088.0,14088.0,Customer
16160.0,16160.0,Customer
13162.0,13162.0,Customer
12481.0,12481.0,Customer
17669.0,17669.0,Customer
16745.0,16745.0,Customer
17244.0,17244.0,Customer
14085.0,14085.0,Customer
15615.0,15615.0,Customer
13001.0,13001.0,Customer
14533.0,14533.0,Customer
14424.0,14424.0,Customer
17800.0,17800.0,Customer
15601.0,15601.0,Customer
12678.0,12678.0,Customer
18139.0,18139.0,Customer
15722.0,15722.0,Customer
17819.0,17819.0,Customer
16133.0,16133.0,Customer
14112.0,14112.0,Customer
17644.0,17644.0,Customer
16122.0,16122.0,Customer
12432.0,12432.0,Customer
12683.0,12683.0,Customer
12473.0,12473.0,Customer
13427.0,13427.0,Customer
18097.0,18097.0,Customer
13692.0,13692.0,Customer
13815.0,13815.0,Customer
13631.0,13631.0,Customer
14194.0,14194.0,Customer
16551.0,16551.0,Customer
17597.0,17597.0,Customer
17084.0,17084.0,Customer
13081.0,13081.0,Customer
14643.0,14643.0,Customer
12433.0,12433.0,Customer
16076.0,16076.0,Customer
12378.0,12378.0,Customer
15671.0,15671.0,Customer
15465.0,15465.0,Customer
13327.0,13327.0,Customer
15171.0,15171.0,Customer
13555.0,13555.0,Customer
17314.0,17314.0,Customer
13870.0,13870.0,Customer
17867.0,17867.0,Customer
18094.0,18094.0,Customer
15679.0,15679.0,Customer
14414.0,14414.0,Customer
17205.0,17205.0,Customer
14586.0,14586.0,Customer
12645.0,12645.0,Customer
13599.0,13599.0,Customer
12524.0,12524.0,Customer
13700.0,13700.0,Customer
17629.0,17629.0,Customer
17744.0,17744.0,Customer
16368.0,16368.0,Customer
16652.0,16652.0,Customer
17017.0,17017.0,Customer
14224.0,14224.0,Customer
12637.0,12637.0,Customer
12621.0,12621.0,Customer
17422.0,17422.0,Customer
16186.0,16186.0,Customer
16597.0,16597.0,Customer
17878.0,17878.0,Customer
15838.0,15838.0,Customer
16722.0,16722.0,Customer
16523.0,16523.0,Customer
18102.0,18102.0,Customer
17203.0,17203.0,Customer
16456.0,16456.0,Customer
14286.0,14286.0,Customer
17259.0,17259.0,Customer
16989.0,16989.0,Customer
16011.0,16011.0,Customer
15475.0,15475.0,Customer
16743.0,16743.0,Customer
16224.0,16224.0,Customer
13871.0,13871.0,Customer
12428.0,12428.0,Customer
17930.0,17930.0,Customer
14135.0,14135.0,Customer
18213.0,18213.0,Customer
15022.0,15022.0,Customer
15646.0,15646.0,Customer
13418.0,13418.0,Customer
13588.0,13588.0,Customer
16985.0,16985.0,Customer
15358.0,15358.0,Customer
14175.0,14175.0,Customer
18009.0,18009.0,Customer
14911.0,14911.0,Customer
17600.0,17600.0,Customer
17528.0,17528.0,Customer
16657.0,16657.0,Customer
13266.0,13266.0,Customer
16607.0,16607.0,Customer
15332.0,15332.0,Customer
17750.0,17750.0,Customer
16705.0,16705.0,Customer
12370.0,12370.0,Customer
12916.0,12916.0,Customer
15755.0,15755.0,Customer
13939.0,13939.0,Customer
13495.0,13495.0,Customer
15815.0,15815.0,Customer
12360.0,12360.0,Customer
14401.0,14401.0,Customer
15245.0,15245.0,Customer
17155.0,17155.0,Customer
14189.0,14189.0,Customer
16949.0,16949.0,Customer
16270.0,16270.0,Customer
16187.0,16187.0,Customer
15152.0,15152.0,Customer
12221.0,12221.0,Customer
17162.0,17162.0,Customer
12688.0,12688.0,Customer
14847.0,14847.0,Customer
13717.0,13717.0,Customer
12594.0,12594.0,Customer
15640.0,15640.0,Customer
12477.0,12477.0,Customer
13021.0,13021.0,Customer
13426.0,13426.0,Customer
12921.0,12921.0,Customer
16912.0,16912.0,Customer
12420.0,12420.0,Customer
16235.0,16235.0,Customer
14221.0,14221.0,Customer
13168.0,13168.0,Customer
15238.0,15238.0,Customer
17340.0,17340.0,Customer
16394.0,16394.0,Customer
14944.0,14944.0,Customer
17725.0,17725.0,Customer
15932.0,15932.0,Customer
14057.0,14057.0,Customer
17679.0,17679.0,Customer
15491.0,15491.0,Customer
15399.0,15399.0,Customer
16123.0,16123.0,Customer
15253.0,15253.0,Customer
16904.0,16904.0,Customer
15837.0,15837.0,Customer
12877.0,12877.0,Customer
14407.0,14407.0,Customer
16265.0,16265.0,Customer
14639.0,14639.0,Customer
15845.0,15845.0,Customer
17664.0,17664.0,Customer
12710.0,12710.0,Customer
15786.0,15786.0,Customer
15192.0,15192.0,Customer
14344.0,14344.0,Customer
13448.0,13448.0,Customer
14158.0,14158.0,Customer
15806.0,15806.0,Customer
12910.0,12910.0,Customer
16664.0,16664.0,Customer
12748.0,12748.0,Customer
17490.0,17490.0,Customer
13138.0,13138.0,Customer
12878.0,12878.0,Customer
15235.0,15235.0,Customer
15596.0,15596.0,Customer
14669.0,14669.0,Customer
13408.0,13408.0,Customer
14725.0,14725.0,Customer
15366.0,15366.0,Customer
14825.0,14825.0,Customer
14277.0,14277.0,Customer
17489.0,17489.0,Customer
15805.0,15805.0,Customer
17863.0,17863.0,Customer
15129.0,15129.0,Customer
13026.0,13026.0,Customer
16153.0,16153.0,Customer
13756.0,13756.0,Customer
15759.0,15759.0,Customer
13882.0,13882.0,Customer
12597.0,12597.0,Customer
12600.0,12600.0,Customer
16351.0,16351.0,Customer
13721.0,13721.0,Customer
12720.0,12720.0,Customer
13089.0,13089.0,Customer
14755.0,14755.0,Customer
16369.0,16369.0,Customer
12726.0,12726.0,Customer
15974.0,15974.0,Customer
15498.0,15498.0,Customer
14849.0,14849.0,Customer
17552.0,17552.0,Customer
14544.0,14544.0,Customer
17434.0,17434.0,Customer
14408.0,14408.0,Customer
14290.0,14290.0,Customer
16678.0,16678.0,Customer
12993.0,12993.0,Customer
13102.0,13102.0,Customer
14049.0,14049.0,Customer
14562.0,14562.0,Customer
16873.0,16873.0,Customer
16843.0,16843.0,Customer
14267.0,14267.0,Customer
15113.0,15113.0,Customer
15150.0,15150.0,Customer
12471.0,12471.0,Customer
13833.0,13833.0,Customer
17904.0,17904.0,Customer
16837.0,16837.0,Customer
12558.0,12558.0,Customer
13841.0,13841.0,Customer
17768.0,17768.0,Customer
12553.0,12553.0,Customer
17735.0,17735.0,Customer
12712.0,12712.0,Customer
13198.0,13198.0,Customer
16242.0,16242.0,Customer
12373.0,12373.0,Customer
12876.0,12876.0,Customer
17509.0,17509.0,Customer
17001.0,17001.0,Customer
14913.0,14913.0,Customer
14769.0,14769.0,Customer
15898.0,15898.0,Customer
14503.0,14503.0,Customer
17107.0,17107.0,Customer
13064.0,13064.0,Customer
16746.0,16746.0,Customer
17811.0,17811.0,Customer
12901.0,12901.0,Customer
17967.0,17967.0,Customer
17572.0,17572.0,Customer
12743.0,12743.0,Customer
15894.0,15894.0,Customer
15820.0,15820.0,Customer
15534.0,15534.0,Customer
14040.0,14040.0,Customer
16696.0,16696.0,Customer
14422.0,14422.0,Customer
12494.0,12494.0,Customer
14216.0,14216.0,Customer
16107.0,16107.0,Customer
